index;x;y;z
441;1.310867;0.449661;-0.276855
442;0.958313;0.659439;0.378067
443;-0.962326;1.529999;-0.757675
444;0.771683;0.664215;-0.130966
445;0.352783;1.431473;0.088257
446;0.214111;1.172226;0.158417
447;-0.165588;0.900604;0.496033
448;-0.167419;0.875092;0.254288
449;-0.105225;0.944443;0.301849
450;-0.071075;1.019745;0.365189
451;-0.098541;1.032669;0.320938
452;-0.099213;1.037262;0.409149
453;-0.021271;1.377350;0.483963
454;-0.544968;2.228439;0.045380
455;-0.177673;1.369720;0.707169
456;0.645584;0.708115;0.730789
457;-0.165298;0.392624;0.024277
458;-0.108154;0.378784;0.256577
459;0.234833;0.685089;0.229065
460;0.064041;0.788071;0.722137
461;0.508743;1.443008;0.694534
462;0.419357;1.604355;0.710800
463;1.854736;0.351303;0.007416
464;-0.230759;1.010284;-0.075562
465;1.179794;1.977814;1.150116
466;0.762802;1.102081;0.682312
467;0.105133;1.174393;0.281631
468;0.147507;1.044037;0.478088
469;0.066895;1.049210;0.304337
470;-0.060272;0.995255;0.306000
471;-0.078140;0.919861;0.284393
472;0.046310;0.931061;0.287140
473;-0.175018;0.985703;0.278702
474;-0.210083;1.119110;0.346176
475;-0.153488;1.761993;0.399414
476;-1.110626;1.364716;0.926483
477;0.210587;1.225235;0.110687
478;-0.131592;0.530930;0.142563
479;-0.131058;0.272766;0.185791
480;0.252136;0.635574;0.074158
481;0.102570;0.744980;0.290604
482;0.291046;1.465225;0.404984
483;0.556015;1.825058;0.517822
484;1.670120;1.105133;0.365112
485;0.154114;0.935486;0.667145
486;-1.092743;1.421829;-0.741119
487;0.152512;0.843781;-0.093292
488;0.148773;1.192429;0.156693
489;0.075607;0.950317;0.469360
490;-0.081863;1.031067;0.353333
491;-0.129074;0.928696;0.371246
492;-0.084457;0.943115;0.315674
493;-0.123398;0.875610;0.338455
494;-0.114944;0.963776;0.421707
495;-0.139191;1.113693;0.404785
496;-0.076126;1.261642;0.460892
497;-0.130157;1.922989;0.070648
498;-1.123123;1.288651;1.104553
499;0.033295;1.278732;0.061890
500;0.530426;0.281967;0.480148
501;-0.050278;0.258469;0.077118
502;-0.014267;0.541183;0.058258
503;0.168915;0.875076;0.057343
504;-0.025085;1.391464;0.443024
505;0.497192;1.876968;0.368423
506;1.678314;1.249939;0.326538
507;0.751282;1.138870;0.386276
508;-2.515533;1.351547;-0.565323
509;0.815384;1.727585;-0.715393
510;-0.135300;0.997559;0.368912
511;0.110153;1.000031;0.443954
512;0.035278;1.025589;0.293839
513;-0.154953;0.870483;0.366287
514;-0.225235;0.884888;0.339035
515;-0.079956;0.957306;0.311356
516;-0.090836;1.030396;0.333420
517;-0.162537;1.113998;0.421051
518;0.008514;1.286850;0.494797
519;-0.111420;2.108292;0.041656
520;-1.158676;1.269791;1.284729
521;0.050095;1.051102;0.247162
522;0.288910;0.311600;0.217514
523;-0.189270;0.310959;0.237488
524;0.136978;0.532059;0.213348
525;0.014450;0.908615;0.279358
526;0.190292;1.601639;0.432617
527;0.556351;1.655258;0.677521
528;1.465988;0.958939;0.516769
529;0.480377;0.912643;0.757401
530;-0.330399;1.221710;-0.217117
531;0.207916;0.892090;0.711716
532;0.117889;1.277039;0.320862
533;0.168320;1.034409;0.329498
534;-0.168152;0.939880;0.408264
535;-0.140503;0.898438;0.345230
536;-0.118179;0.915451;0.329697
537;-0.049408;0.942047;0.329163
538;0.012115;0.988144;0.400604
