index;x;y;z
253;-0.074707;1.387451;0.037842
254;0.028473;1.662903;0.124100
255;0.290039;2.241623;0.269302
256;0.950378;2.219788;0.092041
257;0.147339;1.854965;-0.083771
258;-0.241486;1.307037;0.135574
259;-0.420929;0.780380;-0.331192
260;-0.243530;0.113510;0.256042
261;0.614197;0.194275;-0.230225
262;0.131271;0.072662;-0.272964
263;-0.023148;0.237091;-0.045456
264;0.412689;0.400986;-0.224548
265;0.245453;0.828033;-0.206635
266;0.021637;1.258194;-0.112579
267;0.010223;1.868896;-0.169281
268;-0.582443;2.580002;0.192947
269;-1.289383;2.132477;0.313568
270;-2.073792;1.777908;0.273056
271;-2.111679;1.346237;0.497910
272;-1.335541;1.373978;0.600143
273;4.492126;2.283630;0.946701
274;-3.022232;1.145264;-0.265305
275;0.249863;1.097610;-0.508301
276;-0.167892;1.035339;-0.104034
277;-0.557755;1.041473;0.327621
278;-0.088440;1.038498;0.136719
279;-0.210648;0.934631;-0.154770
280;-0.088867;0.959610;-0.118347
281;-0.170105;1.007935;0.098511
282;-0.024933;1.008377;0.024811
283;0.026764;0.992264;-0.059906
284;-0.003799;0.987610;-0.020920
285;-0.040375;1.030594;0.042496
286;0.050217;1.079437;0.011398
287;0.025406;1.199097;-0.056778
288;0.057541;1.265747;-0.070374
289;0.013916;1.448441;0.015656
290;0.031342;1.883209;0.305145
291;0.692734;2.314713;0.394943
292;0.991684;2.024445;-0.084030
293;-0.212631;1.834625;-0.372620
294;-0.682663;1.298523;0.157211
295;-0.710388;0.604630;-0.201065
296;0.710159;-0.088165;0.058823
297;0.466797;0.226044;-0.130341
298;-0.300446;-0.003937;0.068115
299;0.125931;0.192474;-0.011551
300;0.520264;0.461685;-0.207458
301;0.198059;0.989304;-0.087708
302;-0.074600;1.357422;0.154236
303;-0.270447;2.150391;0.164062
304;-1.199783;2.533005;0.332397
305;-1.207870;2.125076;0.652267
306;-2.325485;1.546280;0.264389
307;-1.739349;1.429184;0.463394
308;2.444672;1.508484;1.371429
309;-1.635651;2.228867;-0.328918
310;-0.258560;0.418259;-0.167343
311;0.294540;1.390457;-0.042343
312;-0.982651;0.763596;0.310272
313;-0.054214;1.120163;0.153931
314;-0.047440;0.951385;-0.125366
315;-0.122208;0.981857;-0.127151
316;-0.082520;0.996613;0.116074
317;0.008743;1.013428;0.113953
318;0.001175;0.985748;-0.015747
319;-0.004288;1.002594;0.004684
320;-0.087524;1.012741;0.136383
321;0.062073;1.107040;0.039932
322;0.077606;1.206329;-0.099030
323;-0.007904;1.295547;0.031448
324;-0.011017;1.590027;0.072220
325;0.068634;1.984940;0.316879
326;0.850800;2.438583;0.085526
327;1.216599;1.908829;-0.163101
328;-0.487091;1.614243;-0.113846
329;-0.526489;1.031143;-0.125214
330;-0.858948;0.518204;-0.023285
331;0.579636;0.015671;-0.022491
332;0.419342;0.083496;-0.218094
333;-0.134460;0.173767;0.027008
334;0.340103;0.378708;-0.046432
335;0.343063;0.826141;-0.095795
336;-0.044434;1.172806;0.235611
337;-0.284103;1.599167;0.207184
338;-0.418365;2.292786;0.466690
339;-1.255844;2.213669;0.063370
340;-1.543213;1.960587;-0.033127
341;-2.563248;1.469437;0.274094
342;-1.242157;1.295151;0.718735
343;4.345474;2.287354;1.047226
344;-3.252167;1.915344;-0.166412
345;0.232849;0.724380;-0.511520
346;-0.107208;1.258270;-0.010605
347;-0.913284;0.950775;0.339935
348;0.119186;1.100494;0.145905
349;-0.324875;0.941147;-0.059753
350;-0.160553;0.987137;-0.085281
351;-0.142761;0.990555;0.065460
352;-0.068970;1.000259;0.075073
353;-0.093887;0.980240;0.022507
354;-0.088593;0.984177;0.046616
355;-0.118912;0.996887;0.100479
356;-0.031433;1.122787;0.028152
357;0.013748;1.204315;-0.057434
358;-0.010239;1.266785;0.046326
359;-0.020782;1.505051;0.052216
360;0.103241;1.830811;0.077011
361;0.748123;2.426987;-0.058807
362;1.385284;1.989044;-0.055130
363;-0.499985;1.843033;-0.137405
364;-0.234085;0.961716;0.243866
365;-1.088486;0.825775;-0.074341
366;0.382248;0.036362;0.255936
367;0.572220;0.054398;-0.299057
368;0.008972;0.138245;-0.103226
369;0.250671;0.388000;0.025513
370;0.387054;0.731949;-0.073517
371;0.034103;1.136276;0.152664
372;-0.195831;1.625549;0.149765
373;-0.449371;2.297302;0.438690
374;-1.251221;2.288651;0.209091
375;-1.500793;2.018967;-0.105743
376;-2.361969;1.446930;0.093750
377;-1.433578;1.378021;0.362183
378;2.801910;1.489807;1.610580
379;-1.525330;2.863510;-0.415176
380;-0.260010;0.292252;-0.148407
381;0.261246;1.397964;-0.115082
382;-0.959198;0.867981;0.420212
383;-0.156982;1.090240;0.120041
384;0.048782;0.974106;-0.172379
385;-0.227020;0.951736;-0.140350
386;-0.143234;1.008194;0.079926
387;0.022980;1.019897;0.017563
388;0.021484;0.994110;-0.023392
389;-0.021698;0.996475;-0.014801
390;-0.034958;1.015625;0.053986
391;-0.002213;1.046631;0.044403
392;0.019104;1.114532;-0.008957
393;0.030380;1.256149;-0.004974
394;-0.053864;1.335007;-0.049271
395;-0.036545;1.577774;0.193909
396;0.243225;2.027100;0.341385
397;0.985580;2.224686;0.128632
398;0.562119;1.809845;-0.210358
399;-0.445343;1.385864;-0.269043
400;-0.150925;1.062332;-0.099701
401;-0.732346;0.263123;-0.145920
402;0.362137;0.002472;0.048065
403;0.449768;0.228363;-0.234543
404;-0.209549;0.317642;-0.059982
405;0.163147;0.519028;-0.016998
406;0.365158;0.853134;-0.033264
407;-0.170502;1.275726;0.159149
408;-0.084366;1.700592;0.174728
409;-0.626633;2.364044;0.352493
410;-1.050873;2.049911;0.326904
411;-2.154190;1.672440;0.250839
412;-1.986099;1.498505;0.214951
413;-0.506821;1.631775;0.961075
414;0.731155;2.986832;-0.205963
415;-1.168823;-0.507294;-0.149734
416;0.383987;1.167648;-0.399704
417;-0.626114;0.823715;0.429428
418;-0.542374;1.023849;0.208252
419;0.212067;1.051117;0.028152
420;-0.339355;0.958603;-0.118362
421;-0.168930;0.967972;0.064423
422;-0.118164;1.017929;0.091095
423;-0.036041;0.984421;0.031021
424;-0.082397;0.971802;0.052124
425;-0.041168;0.987946;0.063339
426;-0.078278;1.000610;0.092926
427;-0.030167;1.078949;0.053253
428;0.062317;1.200180;-0.064697
429;0.079407;1.209717;-0.043045
430;-0.047958;1.399094;-0.051147
431;-0.074326;1.741074;0.227646
432;0.443253;2.346710;0.262299
433;1.320786;2.256851;-0.019073
434;0.434952;1.670837;-0.113449
435;-0.763321;1.112244;0.429810
436;-0.815475;0.798813;-0.186493
437;0.197311;-0.054031;0.341385
438;0.519897;0.205750;-0.220901
439;0.045334;0.081558;-0.207565
440;0.120819;0.278961;-0.015579
441;0.456985;0.467941;-0.185257
442;0.219818;0.905228;-0.063477
443;-0.094040;1.338394;0.134399
444;-0.160614;2.071869;0.100677
445;-1.141312;2.675201;0.443695
446;-1.421051;2.032196;0.360764
447;-2.691681;1.517273;0.187622
448;-1.888306;1.507446;0.438629
449;2.810944;1.528610;1.323639
450;-1.670044;2.716202;-0.029037
451;-0.004990;0.308914;-0.289642
452;0.496841;1.340393;-0.232590
453;-1.214447;0.906906;0.477325
454;0.021271;1.072479;0.081421
455;-0.078323;0.974213;-0.099731
456;-0.327423;0.952652;-0.081314
457;-0.130264;0.984390;0.006821
458;-0.038406;1.013550;0.034729
459;-0.050568;0.961533;0.011612
460;-0.017929;0.978500;-0.004211
461;-0.057434;1.003433;0.083817
462;-0.100006;1.059433;0.119598
463;0.087799;1.147736;-0.033844
464;0.067932;1.180145;-0.115112
465;-0.026764;1.285645;-0.030716
466;-0.001846;1.532990;0.112808
467;0.115616;2.093765;0.321442
468;1.039749;2.473312;0.276703
469;0.993805;1.674545;0.107574
470;-0.693405;1.549561;0.007462
471;-0.700104;0.892288;-0.135864
472;-0.488159;0.403336;-0.171738
