index;x;y;z
177;-0.472916;1.665604;0.561630
178;-0.570419;0.358276;0.380417
179;-0.376358;0.993378;0.347275
180;0.331589;1.028168;-0.020203
181;-0.334473;0.827637;0.461929
182;0.059174;0.995102;0.255356
183;-0.246704;0.984756;0.362259
184;-0.010193;1.073776;0.373108
185;0.243256;1.222397;0.172516
186;-0.168045;1.398361;0.245300
187;0.013290;1.818146;0.542480
188;0.405563;2.465576;0.733429
189;0.014145;0.920944;0.232162
190;0.138962;-0.539520;0.446869
191;0.369949;-0.143799;0.111145
192;0.095810;0.347534;0.113525
193;0.131561;0.831726;0.149628
194;-0.142807;1.618042;0.421295
195;-0.493073;2.146164;0.232056
196;-0.994217;1.702713;0.073029
197;-1.482407;1.205597;-0.189224
198;-0.278061;1.211639;0.572998
199;0.742569;2.862350;-1.837662
200;-0.892731;0.920044;1.145065
201;-0.508606;0.762756;0.904770
202;-0.158463;0.998398;0.320251
203;0.446564;0.935364;0.194931
204;-0.355194;0.797180;0.510635
205;0.189514;1.100647;0.142456
206;-0.163376;1.012283;0.308777
207;0.056198;1.078827;0.317902
208;-0.021500;1.235550;0.244644
209;-0.132904;1.367218;0.261505
210;-0.020081;1.925415;0.599289
211;0.340134;2.215912;0.561844
212;0.116882;0.789276;0.148636
213;-0.018280;-0.625534;0.732834
214;0.277344;0.034149;0.067856
215;0.085281;0.435486;0.084549
216;0.066284;0.816223;0.255676
217;-0.116562;1.447510;0.523834
218;-0.473709;2.082809;0.551285
219;-0.852783;1.613815;0.480408
220;-1.337601;1.326599;-0.140060
221;-0.424438;1.621536;-0.899261
222;0.798447;2.641769;-1.383408
223;-0.566849;0.756653;1.476288
224;-0.754578;0.774597;0.437851
225;0.054459;1.043396;0.049759
226;0.079025;0.945908;0.038986
227;-0.354706;0.859467;0.380081
228;0.121780;1.085266;0.126617
229;-0.167953;1.024078;0.217941
230;0.080582;1.141296;0.136551
231;-0.043961;1.379272;0.233475
232;0.159042;1.909210;0.255096
233;0.254288;2.455688;0.978806
234;-0.249954;0.742920;0.438843
235;0.074478;-0.347519;0.621719
236;0.184067;-0.018967;0.159592
237;0.028702;0.294479;0.122192
238;0.060303;0.599182;0.259979
239;-0.156418;1.163986;0.473160
240;-0.340469;2.222198;0.341217
241;-0.590332;1.741959;0.501450
242;-1.242859;1.508514;0.142365
243;-0.840378;0.932770;-0.061935
244;-0.116364;0.851120;0.458527
245;0.899414;2.866425;-1.158646
246;-1.077087;0.876968;0.460495
247;-0.049362;0.978378;1.038727
248;-0.171402;0.835617;-0.025543
249;-0.162155;0.974701;0.122665
250;-0.111099;0.908142;0.307693
251;-0.107681;0.963440;0.186325
252;-0.141083;0.957550;0.183990
253;-0.099518;0.911438;0.391678
254;-0.096741;1.195480;0.170593
255;0.048294;1.089020;0.285477
256;-0.317017;1.100662;0.212387
257;-0.228043;1.369293;0.065491
258;0.016418;1.797073;0.314941
259;0.176758;2.164108;0.342682
260;0.068542;0.956192;0.368271
261;-0.500671;-0.314163;0.985855
262;0.158768;-0.035980;0.073853
263;0.077515;0.281113;0.050629
264;0.069580;0.684265;0.440216
265;-0.211304;1.384338;0.726379
266;-0.818207;2.166199;0.610138
