index;x;y;z
178;0.061905;2.100449;-0.059677
179;-1.745590;2.100143;0.893051
180;-1.761093;1.576111;0.603165
181;-0.699844;1.189331;-0.108673
182;-0.128784;2.480728;-1.326492
183;-0.799408;1.348129;0.012955
184;-0.328278;1.064896;0.510468
185;0.229584;1.010056;0.247086
186;0.102142;1.087692;0.064148
187;0.093887;1.075027;0.215393
188;-0.059341;1.011124;0.277008
189;-0.168991;1.115555;0.241272
190;-0.137558;1.266266;0.196945
191;0.262695;1.531891;0.342743
192;0.674728;2.029526;0.484573
193;0.044022;2.509079;0.334885
194;-0.382843;0.641083;-0.176712
195;0.195694;0.090546;0.014816
196;-0.042969;0.160980;0.055481
197;0.132278;0.491013;-0.015442
198;-0.103439;1.067200;0.179474
199;-0.490097;2.286133;0.485260
200;-1.509155;2.032913;0.698914
201;-1.316330;1.858917;-0.045807
202;-0.369370;1.531006;-1.625793
203;-0.726837;0.141159;0.074326
204;-0.758728;1.117264;0.387924
205;0.424896;1.095139;0.002884
206;0.063858;1.034729;0.163208
207;0.050156;1.028061;0.028870
208;-0.110458;1.084763;0.171631
209;-0.050354;1.087830;0.153137
210;-0.156494;1.228333;0.195343
211;0.111710;1.391708;0.306107
212;0.260345;1.456329;0.512238
213;0.056076;2.229630;-0.122421
214;0.215988;1.000763;0.181122
215;0.311768;0.302078;-0.103119
216;0.013687;0.079147;-0.082932
217;0.173599;0.358505;0.047119
218;0.008835;0.875717;0.183914
219;-0.361526;1.654434;0.291367
220;-1.654953;2.270370;0.524643
221;-2.126846;1.642822;0.426483
222;-1.150314;1.348572;-0.107635
223;-1.204208;1.828796;-1.466095
224;-0.620285;1.479065;0.402145
225;-0.447632;0.913162;0.200424
226;-0.112808;1.063217;0.406738
227;0.135788;1.081451;0.129868
228;0.117142;0.936707;0.299576
229;-0.246979;1.001038;0.290558
230;-0.078491;0.986526;0.050156
231;-0.145218;1.232040;0.442520
232;-0.081100;1.363480;0.154526
233;0.506714;1.830917;0.527405
234;-0.106476;2.137695;-0.379364
235;0.350113;0.902802;0.306992
236;0.201828;0.128082;-0.166275
237;-0.002106;-0.016876;-0.005997
238;0.184219;0.237366;-0.046188
239;0.143219;0.712692;-0.116608
240;-0.357712;1.640259;0.122009
241;-1.324936;2.528809;0.476883
242;-1.910645;1.842712;0.720596
243;0.118362;1.425552;0.386612
244;-0.824738;1.026917;0.351593
245;-0.302963;0.986938;-0.094070
246;-0.097458;0.994247;0.310867
247;0.096268;1.037720;0.239594
248;0.005508;1.059631;0.103271
249;-0.000412;1.031067;0.159943
250;-0.123108;1.049118;0.157715
251;-0.150711;1.086533;0.316879
252;-0.126968;1.270660;0.176895
253;0.112457;1.526917;0.346344
254;0.402222;1.825546;0.528732
255;-0.056076;2.041779;0.016846
256;0.326218;0.823288;0.373306
257;0.444977;0.329773;-0.168991
258;0.147446;0.275635;-0.050644
259;0.071945;0.477432;-0.080658
260;0.041260;1.055267;-0.121826
261;-0.339355;1.924713;0.023834
262;-1.777206;2.200424;0.530609
263;-1.779312;1.544830;0.331848
264;3.319946;1.794235;2.066864
265;-1.535934;1.036560;0.766739
266;-0.275909;1.038635;0.170670
267;0.195450;1.120163;0.091995
268;0.006104;1.058777;0.203186
269;0.046402;0.999146;0.200821
270;-0.124268;1.007751;0.322311
271;-0.063461;1.008255;0.131897
272;-0.159943;1.212036;0.269333
273;-0.087112;1.390839;0.172882
274;0.362091;1.631546;0.310593
275;-0.127380;1.841583;-0.318466
276;0.377335;1.056366;0.429169
277;0.019577;0.412521;0.188187
278;0.043823;0.143051;0.071747
279;0.015671;0.267975;0.040787
280;0.141525;0.627884;-0.080261
281;-0.174942;1.429672;0.008179
282;-1.243729;2.095123;0.296967
283;-2.103592;1.663910;0.722626
284;-1.242935;1.251740;0.663361
285;-1.022949;1.018753;1.023941
286;-0.004410;0.923004;0.114441
287;0.193985;0.942703;-0.127380
288;-0.137817;1.065384;0.214493
289;-0.096252;1.121002;0.160019
290;-0.032867;1.061417;0.170731
291;-0.187683;0.944473;0.196228
292;-0.230743;0.986633;0.305832
293;-0.103912;1.324402;0.164413
294;0.253052;1.457092;0.284195
295;0.944092;1.998978;0.311279
296;-0.336380;2.253326;0.473785
297;-0.432846;0.865936;-0.161240
298;0.101654;0.198547;-0.059250
299;0.033890;0.167328;-0.014267
300;0.129715;0.448273;-0.078735
301;0.006760;1.070190;-0.000488
302;-0.775467;2.631790;0.450424
303;-1.592178;2.190994;0.877960
304;-1.910492;1.263474;0.831467
305;3.969833;1.226196;0.224594
306;-2.237900;1.692261;0.603104
307;-0.333939;1.069473;0.561295
308;0.005142;1.072800;0.109100
309;-0.094025;1.112656;0.115097
310;0.006729;1.038162;0.260300
311;-0.116714;0.975998;0.285416
312;0.068268;1.134262;0.128052
313;-0.040497;1.183243;0.189499
314;-0.288284;1.289001;0.014847
315;0.265411;1.538254;0.588425
316;0.222397;2.039520;-0.542023
317;0.445786;1.105133;0.580521
318;0.277130;0.469208;0.064545
319;-0.049042;0.134033;0.058105
320;0.049988;0.256607;-0.027679
321;0.162689;0.598083;-0.049088
322;-0.046082;1.402634;0.160675
323;-1.059311;2.351501;0.770142
324;-1.743011;1.863602;0.785645
325;-1.405731;1.459488;0.168503
326;4.286880;1.383011;-0.188110
327;-1.802765;1.156601;0.893875
328;-0.409866;1.079544;0.598007
329;0.239594;1.047409;0.112595
330;-0.052078;1.027237;0.137146
331;-0.012985;1.027191;0.169876
332;-0.077972;1.042572;0.204056
333;-0.220535;0.956146;0.309235
334;-0.177322;1.141205;0.053101
335;-0.069748;1.308853;0.379089
336;0.189194;1.435684;0.404495
337;0.576187;1.803528;0.050339
338;-0.064957;1.706024;0.675186
339;-0.013016;0.651062;0.058365
340;0.095291;0.142670;-0.158966
341;0.119125;0.299072;-0.122406
342;0.211548;0.664856;-0.199326
343;-0.123520;1.272247;0.035629
344;-0.619202;2.684677;0.324493
345;-1.705643;2.031998;0.574020
346;-1.892227;1.398026;0.411423
347;2.759659;3.809204;-0.813126
348;-1.499573;1.447495;0.047714
349;-0.328934;1.073975;0.310043
350;-0.243073;1.052383;0.559067
351;0.081650;1.088943;0.155823
352;0.051315;0.994141;0.164780
353;-0.125259;1.023438;0.261276
354;-0.033234;0.943665;0.105209
355;-0.222580;1.190094;0.441422
356;0.084183;1.430664;0.040375
357;0.383453;1.839066;0.565094
358;0.235870;1.739746;-0.031876
359;0.283752;1.027542;0.368958
360;0.248444;0.460175;0.043381
361;0.201813;0.202347;-0.138504
362;0.067032;0.314438;-0.012512
363;0.183731;0.696259;-0.044952
364;0.078156;1.390823;0.029785
365;-1.414749;2.542236;0.694702
366;-1.768051;1.460938;1.278564
367;-1.135605;1.453690;0.189728
368;-0.931747;1.207886;-1.504425
369;-1.082565;1.897629;0.209808
370;0.167282;0.950012;0.105438
371;-0.451614;1.052078;0.568069
372;-0.093674;0.974442;0.168121
373;-0.062302;1.081146;0.224289
374;-0.125793;1.049713;0.209641
375;-0.137421;1.024261;0.182724
376;-0.227753;1.094711;0.259430
377;-0.213806;1.254074;0.086868
378;0.172028;1.727173;0.393860
379;0.759048;1.666504;0.121277
380;-0.328934;1.167603;0.719437
381;0.074402;0.571701;0.086487
382;0.131165;0.263184;-0.127151
383;0.109451;0.345795;-0.110336
384;0.145172;0.707565;-0.142654
385;0.027893;1.207642;-0.031113
386;-0.509521;2.532700;0.330490
387;-1.835541;1.945740;1.004257
388;-1.614136;1.245590;0.487015
389;4.629654;1.123367;0.318588
390;-1.922989;1.620010;0.783035
391;-0.337341;1.143829;0.550003
392;0.536240;1.008636;-0.208099
393;0.023560;1.069046;0.264282
394;0.224319;1.015701;0.151108
395;-0.209671;1.042450;0.185364
396;-0.030197;0.996201;0.178635
397;-0.230103;1.084610;0.350067
398;-0.167633;1.404160;0.185272
399;0.038925;1.542938;0.223160
400;1.152328;1.959488;0.344376
401;0.050674;1.835342;0.438660
