index;x;y;z
182;3.780472;-0.907516;1.276474
183;-0.066055;0.660126;0.600052
184;0.524261;1.201797;0.163971
185;0.359909;1.024963;0.318436
186;0.199493;1.096542;0.186569
187;-0.033264;0.836182;0.145203
188;0.070541;0.988480;0.124054
189;0.099594;1.162155;0.077576
190;-0.043381;1.408676;0.030762
191;-0.519104;1.868393;0.345688
192;-0.573990;1.955261;0.872223
193;-0.208130;2.480011;0.355392
194;-0.647446;0.274902;0.308853
195;0.082642;0.326691;0.299927
196;0.042191;0.618164;0.332809
197;0.322510;1.279053;0.550156
198;0.850021;2.216644;0.924637
199;1.572617;1.640213;1.050323
200;2.071899;0.698425;0.952942
201;0.674942;2.220551;-0.753632
202;1.764496;2.188248;-0.335022
203;-1.055481;0.949646;1.330612
204;0.516495;1.198822;0.148117
205;0.323059;1.045486;0.261292
206;0.021530;1.082809;-0.030960
207;-0.305008;0.772888;0.262436
208;0.283081;1.266663;0.230225
209;-0.076569;1.149246;0.073730
210;-0.253326;1.704865;-0.113953
211;-1.298798;1.820404;0.210236
212;0.553268;2.215851;0.720993
213;-0.246567;2.055893;0.282837
214;-0.653473;0.515121;0.283463
215;-0.029480;0.112595;0.265366
216;0.035339;0.399139;0.287628
217;0.028030;0.993393;0.494171
218;0.512680;2.001434;1.112625
219;1.484070;2.044891;1.165848
220;2.046570;0.767014;0.908188
221;1.783295;0.734177;0.285706
222;1.777710;-1.031326;3.270126
223;0.907242;2.202316;0.337646
224;0.459122;1.154678;0.191071
225;-0.129486;1.120285;0.109207
226;0.290924;0.892578;0.158051
227;-0.301056;0.906128;0.287857
228;-0.087402;0.947495;0.355728
229;0.099106;1.159607;0.122589
230;0.027237;1.228699;0.215240
231;-0.151443;1.510345;0.043137
232;-0.634323;1.657211;0.220322
233;-0.703522;1.535568;0.757141
234;0.489090;2.395569;0.878906
235;-0.456711;1.028839;0.544388
236;-0.320023;0.037827;0.008774
237;0.074402;0.421753;0.013870
238;0.017349;0.791443;0.120560
239;0.535049;1.787766;0.304626
240;1.284805;2.361847;0.845230
241;2.050644;1.010406;0.799408
242;1.941971;0.594864;0.805984
243;-2.678879;0.270157;0.459930
244;3.041855;-0.294891;0.469254
245;-0.394867;0.908356;0.590576
246;0.015213;1.121979;0.135071
247;0.107330;1.012772;0.401276
248;-0.289581;0.941299;0.297424
249;-0.060287;0.874130;0.330246
250;0.250641;1.245605;0.133835
251;0.002579;1.247940;0.164978
252;-0.126022;1.609116;0.074829
253;-0.686417;1.939056;0.216614
254;-0.859299;1.434692;0.827347
255;0.835022;2.452316;0.824799
256;-0.660446;0.644485;0.546967
257;-0.236618;0.023315;-0.003067
258;0.012131;0.435806;-0.005646
259;0.020905;0.779190;0.153290
260;0.424194;1.576859;0.327362
261;1.086731;2.403442;1.012802
262;1.959808;1.012573;0.781067
263;1.988327;0.717850;0.758041
264;0.355835;-0.673203;2.352829
265;1.486359;1.118958;0.564774
266;0.157776;0.979126;0.234940
267;-0.381805;0.971878;0.294647
268;0.177628;0.947784;0.291519
269;-0.493652;0.795654;0.336655
270;-0.149841;0.965836;0.378357
271;0.275604;1.167282;0.124847
272;0.040375;1.366333;0.213791
273;-0.160858;1.550858;0.171143
274;-0.357727;1.820496;-0.125778
275;-2.087341;1.385117;1.105087
276;1.340027;2.290512;0.740341
277;-0.379547;0.428604;0.715134
278;-0.406616;0.057770;0.014359
279;0.080307;0.380478;-0.019379
280;-0.022720;0.711182;0.204056
281;0.390305;1.657303;0.328964
282;1.038544;2.334671;1.009384
283;1.986359;1.040436;1.008438
284;2.268097;0.383682;0.759216
285;-1.967392;-0.445084;1.608582
286;3.188919;0.069702;0.530167
287;-0.348480;0.884781;0.323807
288;-0.307724;1.066025;0.137787
289;0.263077;0.922821;0.434937
290;-0.290359;0.910156;0.321854
291;-0.128220;0.936646;0.360413
292;0.203354;1.309784;0.118439
293;-0.101822;1.276413;0.234146
294;-0.224594;1.604187;0.085159
295;-0.933182;1.691544;0.146011
296;-0.110870;1.338730;0.716217
297;0.351364;2.395813;1.087189
298;-0.673508;1.131836;0.424850
299;-0.230957;0.062256;0.050308
300;0.000641;0.550659;0.014435
301;-0.032806;0.847321;0.214981
302;0.507385;1.811768;0.416122
303;1.539810;2.440552;0.949219
304;2.340988;0.972336;0.710083
305;1.732132;0.904053;0.195099
306;0.492355;0.931442;2.525665
307;0.699753;1.642151;1.048645
308;0.048538;1.137253;0.307358
309;-0.297211;1.071594;0.456512
310;0.317902;0.860443;0.214691
311;-0.260239;0.857712;0.310883
312;-0.162476;0.835007;0.492554
313;0.044357;1.204483;0.312820
314;-0.119064;1.355011;0.270599
315;-0.231995;1.635681;0.170853
316;-0.939346;1.977722;0.171890
317;-0.186630;1.357605;0.637024
318;0.341827;2.237305;0.805405
319;-0.762970;0.990692;0.273682
320;-0.192337;0.129227;0.043457
321;0.053665;0.613632;-0.116241
322;-0.003265;1.043365;0.041718
323;0.490677;1.786789;0.275299
324;1.480835;2.402130;0.768311
325;2.599762;0.900513;0.716125
326;1.452744;1.004227;0.741669
327;0.348358;0.168198;2.047058
328;1.255081;1.116196;0.346481
329;0.030716;0.803391;0.202209
330;-0.189224;1.013016;0.269699
331;0.223038;1.026657;0.320084
332;-0.440521;0.927612;0.336823
333;-0.221191;0.793625;0.449539
334;0.183502;1.137375;0.275391
335;-0.069336;1.087173;0.290756
336;0.040283;1.454819;0.119415
337;-0.214523;1.573410;0.127319
338;-1.388123;1.698990;0.270691
339;0.967804;2.025940;0.617432
340;-0.262833;1.819931;0.460220
341;-0.435318;0.846527;0.167419
342;-0.174988;0.061813;0.126175
343;0.006210;0.500473;0.054230
344;0.059998;1.052933;0.130173
345;0.264267;1.679382;0.484802
346;1.467499;2.531174;0.855453
347;2.216507;0.813324;0.889099
348;1.803635;0.848328;0.446228
349;-0.025040;1.091553;1.397446
350;0.828979;1.422119;0.628723
351;0.230438;0.916428;0.226028
352;-0.300018;0.970612;0.290146
353;0.189758;0.968826;0.326782
354;-0.621323;0.862244;0.334579
355;-0.051376;0.951889;0.281570
356;0.311111;1.207321;0.137314
357;0.033325;1.307709;0.200974
358;-0.134567;1.602081;0.061523
359;-0.420715;1.611267;0.052536
360;-1.696213;1.330521;0.778046
361;1.133789;2.206085;0.780960
362;-0.190872;0.429092;0.535233
363;-0.349350;0.149841;0.009552
364;0.069244;0.492264;0.074539
365;-0.019257;0.634293;0.205566
366;0.225510;1.508194;0.299286
367;0.545792;2.102173;0.902344
368;2.016678;1.493958;0.753876
369;2.222794;0.603729;0.730347
370;-2.738113;4.147858;-2.964218
371;1.655350;2.797012;0.214569
372;-0.674362;0.921829;1.105484
373;0.560516;1.110809;0.040527
374;-0.148209;1.008698;0.270187
375;-0.138062;0.874130;0.242813
376;-0.160278;0.845276;0.334305
377;-0.072266;0.957962;0.379440
378;-0.078125;1.051727;0.326645
379;0.104630;1.419083;0.202042
380;-0.150055;1.721191;0.052826
381;-1.094528;1.793625;0.280411
382;-0.054901;1.291824;0.660843
383;0.396332;2.052399;0.679260
384;-0.410828;1.039627;0.366135
385;-0.282608;0.042694;0.131302
386;0.067947;0.431091;0.015182
387;-0.085770;0.797729;0.139252
388;0.357254;1.577698;0.371078
389;1.097260;2.266464;0.998459
390;1.929337;1.106827;0.862289
391;2.151718;0.487640;0.722946
392;-0.567139;-1.077744;2.562759
393;2.310455;0.445389;0.484085
394;-0.109482;0.935974;0.503357
395;-0.297256;1.025299;0.181641
396;0.269867;1.017349;0.257645
397;-0.498749;0.840942;0.346512
398;-0.112595;0.920609;0.309906
399;0.175705;1.069626;0.251144
400;-0.228958;1.200592;0.474854
401;-0.028809;1.600388;0.178162
402;-0.246796;1.711792;-0.087448
403;-1.766876;1.586411;0.654694
404;1.037689;2.394089;0.592468
405;-0.483841;0.935471;-0.045380
406;-0.419373;0.240234;0.064865
407;-0.023743;0.320984;0.159439
408;0.032394;0.657791;0.147903
409;0.168533;1.361420;0.330475
410;0.391495;1.916000;0.789658
411;2.247253;1.893448;0.737442
412;2.717529;0.463837;0.907349
413;-3.110428;4.422470;-3.258423
414;1.866379;2.723587;-0.068420
415;-0.738312;0.832123;1.013748
416;0.639236;1.164230;0.001083
417;-0.083084;0.980911;0.376129
418;-0.102844;0.967087;0.197220
419;-0.130188;0.856506;0.346558
420;-0.017792;0.934509;0.350281
421;0.041183;1.123657;0.201828
422;0.065857;1.570618;0.229324
423;-0.236786;1.685059;0.086502
424;-1.965393;1.749512;0.646133
425;1.445450;2.520813;0.373596
426;-0.564270;0.998306;0.064270
427;-0.504166;0.107925;0.072937
428;0.046494;0.371765;0.077026
429;0.004807;0.564240;0.074112
430;0.228027;1.409836;0.177673
431;0.435638;1.987030;0.719131
432;2.127625;1.793884;0.717087
433;2.744003;0.680176;0.763611
434;-3.704483;4.309204;-3.842896
435;2.231323;0.660172;0.372162
436;-0.521973;0.971161;0.679810
437;0.421539;1.132797;-0.084610
438;-0.088943;0.970078;0.390610
439;-0.184509;0.949844;0.181793
440;0.024139;0.991135;0.222260
441;0.074051;1.127319;0.360580
442;-0.157516;1.130829;0.230865
443;-0.119476;1.670151;0.078293
444;-0.495468;1.629471;0.037857
445;-1.690872;1.384933;0.809769
446;0.930283;2.316406;0.629562
447;-0.126968;0.480133;0.454636
448;-0.276932;0.092529;-0.105103
449;0.001602;0.457062;-0.086182
450;-0.060410;0.747391;0.040558
451;0.126160;1.375061;0.196335
452;0.632523;2.174850;0.756607
453;1.947342;1.434906;0.726440
454;2.638779;0.415573;0.604492
455;-4.776413;4.534042;-3.628769
456;3.441162;1.316238;-0.221390
457;-0.700882;0.867630;0.896698
458;0.358780;1.157745;0.092499
459;0.001343;0.978256;0.210205
460;-0.192001;0.845032;0.290115
461;0.054504;0.905762;0.283188
462;0.032272;1.058868;0.213272
463;0.008209;1.139908;0.274918
464;-0.052750;1.512436;0.160675
465;-0.327698;1.711075;0.109650
466;-1.984039;1.626160;0.520203
467;0.989899;2.601746;0.764343
468;-0.458389;1.050644;-0.028061
469;-0.399002;0.295380;0.037720
470;0.064575;0.350891;0.008621
471;-0.076797;0.555222;0.064987
472;0.257996;1.379349;0.213577
473;0.448349;2.078003;0.875259
474;2.254929;1.780441;0.928665
475;2.487656;0.577576;1.022949
476;-1.825607;3.585754;-2.507172
477;1.809174;3.317810;-0.241531
478;-0.673386;1.117966;0.810196
479;0.496674;1.148880;0.015762
480;0.049774;1.012924;0.221420
481;-0.188843;0.870285;0.228287
482;0.035599;0.986618;0.278442
483;-0.078522;1.003937;0.349792
484;0.058792;1.252777;0.162369
485;-0.187195;1.571396;0.116562
486;-0.350403;1.629669;-0.013351
487;-1.840515;1.406525;0.712479
488;0.951111;2.305573;0.392700
489;-0.300858;0.787399;0.312500
490;-0.292343;0.261353;0.093460
491;0.258987;0.212311;0.024017
492;-0.022659;0.394455;0.199036
493;0.057083;1.072433;0.178375
494;0.485733;1.902985;0.565399
495;2.043991;2.354202;0.803909
496;2.681534;0.847015;0.577271
497;-3.938705;4.429474;-4.408630
498;2.404251;0.327469;0.830444
499;-0.193024;1.255203;0.540100
500;-0.067627;0.936005;0.048599
501;0.043884;0.939651;0.410599
502;-0.149094;0.960129;0.135376
503;0.024323;0.922958;0.246216
504;0.079376;1.088104;0.277573
505;0.113571;1.299240;0.132675
506;-0.078491;1.477722;0.266174
507;-0.380615;1.653427;0.092316
508;-1.687790;1.588623;0.465103
509;0.921524;2.457794;0.714600
510;-0.334396;1.095856;-0.059357
511;-0.308746;0.216019;-0.166901
512;-0.056152;0.361542;-0.122177
513;-0.111267;0.658951;-0.065323
514;0.333481;1.278641;0.127274
515;0.620834;1.977402;0.748199
516;2.173569;1.646164;0.841904
517;2.699448;0.602829;0.614716
518;-5.001587;2.719559;-3.283081
519;4.034241;-0.391312;1.037064
520;-0.366226;1.072311;0.403809
521;-0.097488;1.080460;0.203278
522;0.034256;0.941635;0.486053
523;-0.340057;0.917496;0.282974
524;0.160172;0.894516;0.340210
525;0.076767;1.058716;0.140244
526;-0.101974;1.090866;0.254532
527;-0.035858;1.461960;0.230545
528;-0.378326;1.609756;-0.039383
529;-1.854813;1.693909;0.736847
530;1.206741;2.192795;0.731323
531;-0.195312;0.409821;0.176529
532;-0.167969;0.080002;0.111221
533;0.056122;0.194504;0.010361
534;-0.038727;0.467346;0.171036
